"district","school","pga","soil","building","type","built"
"Mount Baker","Mount Baker Senior High",39.54,"Firm Soil - Soft Soil","500 Building Wrestling Gym","Permanent",1990
"Mount Baker","Mount Baker Senior High",39.54,"Firm Soil - Soft Soil","300 South","Permanent",1980
"Mount Baker","Mount Baker Senior High",39.54,"Firm Soil - Soft Soil","Concession Stand","Permanent",2000
"Mount Baker","Mount Baker Senior High",39.54,"Firm Soil - Soft Soil","800 Building (Deming Elem.)","Permanent",1970
"Mount Baker","Mount Baker Senior High",39.54,"Firm Soil - Soft Soil","80 South","Permanent",1980
"Mount Baker","Mount Baker Senior High",39.54,"Firm Soil - Soft Soil","80 North","Permanent",1980
"Mount Baker","Mount Baker Senior High",39.54,"Firm Soil - Soft Soil","Bus Garage","Permanent",1960
"Mount Baker","Mount Baker Senior High",39.54,"Firm Soil - Soft Soil","900 Building District Office","Permanent",1970
"Mount Baker","Mount Baker Senior High",39.54,"Firm Soil - Soft Soil","Baseball Concession and Storage","Permanent",2000
"Mount Baker","Mount Baker Senior High",39.54,"Firm Soil - Soft Soil","AG Barn","Permanent",1987
"Mount Baker","Mount Baker Senior High",39.54,"Firm Soil - Soft Soil","Daycare (Across Mitchell Road)","Portable",2000
"Mount Baker","Mount Baker Senior High",39.54,"Firm Soil - Soft Soil","Grounds Maintenance Shop","Permanent",1980
"Mount Baker","Mount Baker Senior High",39.54,"Firm Soil - Soft Soil","Green House","Permanent",2000
"Mount Baker","Mount Baker Senior High",39.54,"Firm Soil - Soft Soil","Stadium Storage","Permanent",1980
"Mount Baker","Mount Baker Senior High",39.54,"Firm Soil - Soft Soil","Maintenance Shed","Permanent",1980
"Mount Baker","Mount Baker Senior High",39.54,"Firm Soil - Soft Soil","Stadium","Permanent",1980
"Mount Baker","Mount Baker Senior High",39.54,"Firm Soil - Soft Soil","Pump House","Permanent",1980
"Mount Baker","Mount Baker Senior High",39.54,"Firm Soil - Soft Soil","Transport Offices","Permanent",1980
"Mount Baker","Mount Baker Senior High",39.54,"Firm Soil - Soft Soil","Special Programs (Portable by District Office)","Portable",1980
"Mount Baker","Mount Baker Senior High",39.54,"Firm Soil - Soft Soil","300 North","Permanent",1980
"Mount Pleasant","Mount Pleasant Elementary",32.75,"Rock","Portable","Portable",1985
"Mount Pleasant","Mount Pleasant Elementary",32.75,"Rock","Main Building","Permanent",1962
"Mount Vernon","Centennial Elementary",46.63,"Firm Soil","Portable 4","Portable",1992
"Mount Vernon","Centennial Elementary",46.63,"Firm Soil","Portable 3","Portable",1992
"Mount Vernon","Centennial Elementary",46.63,"Firm Soil","Portable 2","Portable",1992
"Mount Vernon","Centennial Elementary",46.63,"Firm Soil","Portable 1","Portable",1992
"Mount Vernon","Centennial Elementary",46.63,"Firm Soil","Best Place Portable","Portable",1995
"Mount Vernon","Centennial Elementary",46.63,"Firm Soil","Main Building","Permanent",1991
"Mount Vernon","Centennial Elementary",46.63,"Firm Soil","Portable 5","Portable",2010
"Mount Vernon","Centennial Elementary",46.63,"Firm Soil","Portable 6","Portable",2010
"Mount Vernon","Jefferson Elementary",47.56,"Firm Soil","Portable 4","Portable",2002
"Mount Vernon","Jefferson Elementary",47.56,"Firm Soil","Portable 3","Portable",2000
"Mount Vernon","Jefferson Elementary",47.56,"Firm Soil","Portable 2","Portable",2002
"Mount Vernon","Jefferson Elementary",47.56,"Firm Soil","Portable 1","Portable",2000
"Mount Vernon","Jefferson Elementary",47.56,"Firm Soil","Main Building","Permanent",1956
"Mount Vernon","La Venture Middle",46.99,"Firm Soil","Portable 7","Portable",2014
"Mount Vernon","La Venture Middle",46.99,"Firm Soil","Portable 8","Portable",2014
"Mount Vernon","La Venture Middle",46.99,"Firm Soil","Portable 6","Portable",2014
"Mount Vernon","La Venture Middle",46.99,"Firm Soil","Portable 3","Portable",2000
"Mount Vernon","La Venture Middle",46.99,"Firm Soil","Portable 5","Portable",2014
"Mount Vernon","La Venture Middle",46.99,"Firm Soil","Portable 4","Portable",2000
"Mount Vernon","La Venture Middle",46.99,"Firm Soil","Main Building","Permanent",1970
"Mount Vernon","La Venture Middle",46.99,"Firm Soil","Portable 2","Portable",2000
"Mount Vernon","La Venture Middle",46.99,"Firm Soil","Portable 1","Portable",2000
"Mount Vernon","La Venture Middle",46.99,"Firm Soil","Boys and Girls Club Building","Portable",2004
"Mount Vernon","La Venture Middle",46.99,"Firm Soil","Gymnasium Building","Permanent",1970
"Mount Vernon","Lincoln Elementary",47.51,"Firm Soil","Portable 4","Portable",1988
"Mount Vernon","Lincoln Elementary",47.51,"Firm Soil","Portable 3","Portable",1988
"Mount Vernon","Lincoln Elementary",47.51,"Firm Soil","Portable 2","Portable",1988
"Mount Vernon","Lincoln Elementary",47.51,"Firm Soil","Portable 1","Portable",1988
"Mount Vernon","Lincoln Elementary",47.51,"Firm Soil","Main Building","Permanent",1938
"Mount Vernon","Lincoln Elementary",47.51,"Firm Soil","Covered Play","Permanent",1938
"Mount Vernon","Little Mountain Elementary",47.37,"Firm Soil","Little Mountain Portable 4","Portable",2008
"Mount Vernon","Little Mountain Elementary",47.37,"Firm Soil","Little Mountain Portable 7","Portable",2005
"Mount Vernon","Little Mountain Elementary",47.37,"Firm Soil","Little Mountain Portable 8","Portable",2005
"Mount Vernon","Little Mountain Elementary",47.37,"Firm Soil","Little Mountain Portable 6","Portable",2008
"Mount Vernon","Little Mountain Elementary",47.37,"Firm Soil","Little Mountain Portable 5","Portable",2008
"Mount Vernon","Little Mountain Elementary",47.37,"Firm Soil","Little Mountain Elementary Main Building","Permanent",1997
"Mount Vernon","Little Mountain Elementary",47.37,"Firm Soil","Little Mountain Portable 3","Portable",2008
"Mount Vernon","Little Mountain Elementary",47.37,"Firm Soil","Little Mountain Portable 2","Portable",2008
"Mount Vernon","Little Mountain Elementary",47.37,"Firm Soil","Little Mountain Portable 1","Portable",2008
"Mount Vernon","Madison Elementary",47.22,"Firm Soil","Main Building","Permanent",1954
"Mount Vernon","Madison Elementary",47.22,"Firm Soil","Portable 3","Portable",1985
"Mount Vernon","Madison Elementary",47.22,"Firm Soil","Portable 1","Portable",1985
"Mount Vernon","Madison Elementary",47.22,"Firm Soil","Portable 2","Portable",1985
"Mount Vernon","Madison Elementary",47.22,"Firm Soil","Portable 8","Portable",1985
"Mount Vernon","Madison Elementary",47.22,"Firm Soil","Portable 6","Portable",2012
"Mount Vernon","Madison Elementary",47.22,"Firm Soil","Portable 7","Portable",1985
"Mount Vernon","Madison Elementary",47.22,"Firm Soil","Portable 4","Portable",1985
"Mount Vernon","Madison Elementary",47.22,"Firm Soil","Portable 5","Portable",2012
"Mount Vernon","Mount Baker Middle",47.37,"Firm Soil","Portable 12","Portable",2000
"Mount Vernon","Mount Baker Middle",47.37,"Firm Soil","Portable 13","Portable",2014
"Mount Vernon","Mount Baker Middle",47.37,"Firm Soil","Portable 14","Portable",2014
"Mount Vernon","Mount Baker Middle",47.37,"Firm Soil","Portable 15","Portable",2014
"Mount Vernon","Mount Baker Middle",47.37,"Firm Soil","Portable 16","Portable",2014
"Mount Vernon","Mount Baker Middle",47.37,"Firm Soil","Portable 8","Portable",2012
"Mount Vernon","Mount Baker Middle",47.37,"Firm Soil","Portable 9","Portable",2013
"Mount Vernon","Mount Baker Middle",47.37,"Firm Soil","Portable 11","Portable",2012
"Mount Vernon","Mount Baker Middle",47.37,"Firm Soil","Mount Baker Middle School","Permanent",1997
"Mount Vernon","Mount Baker Middle",47.37,"Firm Soil","Portable 10","Portable",2012
"Mount Vernon","Mount Baker Middle",47.37,"Firm Soil","Cascade Commons","Permanent",1997
"Mount Vernon","Mount Vernon High",47.32,"Firm Soil","Career and Technical Education Building - CTE","Permanent",2006
"Mount Vernon","Mount Vernon High",47.32,"Firm Soil","Portable 12","Portable",2005
"Mount Vernon","Mount Vernon High",47.32,"Firm Soil","Portable 14","Portable",2005
"Mount Vernon","Mount Vernon High",47.32,"Firm Soil","New Main Building","Permanent",2005
"Mount Vernon","Mount Vernon High",47.32,"Firm Soil","Heating Plant","Permanent",2005
"Mount Vernon","Mount Vernon High",47.32,"Firm Soil","Agricultural Building","Permanent",1952
"Mount Vernon","Mount Vernon High",47.32,"Firm Soil","Portable 4","Portable",2005
"Mount Vernon","Mount Vernon High",47.32,"Firm Soil","Portable 5","Portable",2005
"Mount Vernon","Mount Vernon High",47.32,"Firm Soil","Old Main Building","Permanent",1922
"Mount Vernon","Mount Vernon High",47.32,"Firm Soil","Portable 3","Portable",2005
"Mount Vernon","Mount Vernon High",47.32,"Firm Soil","Portable 13","Portable",2005
"Mount Vernon","Mount Vernon High",47.32,"Firm Soil","Portable 10","Portable",2005
"Mount Vernon","Mount Vernon High",47.32,"Firm Soil","Portable 11","Portable",2005
"Mount Vernon","Mount Vernon High",47.32,"Firm Soil","Portable 9","Portable",2005
"Mount Vernon","Mount Vernon High",47.32,"Firm Soil","Portable 1","Portable",2005
"Mount Vernon","Mount Vernon High",47.32,"Firm Soil","Portable 8","Portable",2005
"Mount Vernon","Mount Vernon High",47.32,"Firm Soil","Portable 7","Portable",2005
"Mount Vernon","Mount Vernon High",47.32,"Firm Soil","Portable 6","Portable",2005
"Mount Vernon","Mount Vernon High",47.32,"Firm Soil","Fine Arts","Permanent",1950
"Mount Vernon","Mount Vernon High",47.32,"Firm Soil","Gymnasium-Field House Building","Permanent",1950
"Mount Vernon","Mount Vernon High",47.32,"Firm Soil","Portable 2","Portable",2005
"Mount Vernon","Mount Vernon High",47.32,"Firm Soil","CTE Green House","Permanent",2015
"Mount Vernon","Mount Vernon Special Ed",44.1,"Firm Soil - Soft Soil","Special Services","Permanent",1960
"Mount Vernon","NCTA Marine Tech (Anacortes)",40.88,"Soft Soil","Main Building","Permanent",2010
"Mount Vernon","NCTA Quall Campus",46.86,"Firm Soil","Main Building","Permanent",2010
"Mount Vernon","Washington Elementary",44.16,"Firm Soil - Soft Soil","Portable 5","Portable",1997
"Mount Vernon","Washington Elementary",44.16,"Firm Soil - Soft Soil","Portable 6","Portable",1997
"Mount Vernon","Washington Elementary",44.16,"Firm Soil - Soft Soil","Portable 4","Portable",1997
"Mount Vernon","Washington Elementary",44.16,"Firm Soil - Soft Soil","Portable 3","Portable",1997
"Mount Vernon","Washington Elementary",44.16,"Firm Soil - Soft Soil","Portable 2","Portable",1997
"Mount Vernon","Washington Elementary",44.16,"Firm Soil - Soft Soil","Portable 1","Portable",1997
"Mount Vernon","Washington Elementary",44.16,"Firm Soil - Soft Soil","Main Building","Permanent",1950
"Mukilteo","ACES High",62,"Very Dense Soil and Soft Rock","Portable F","Portable",1986
"Mukilteo","ACES High",62,"Very Dense Soil and Soft Rock","Main Building","Permanent",1997
"Mukilteo","ACES High",62,"Very Dense Soil and Soft Rock","Portable E","Portable",1987
"Mukilteo","ACES High",62,"Very Dense Soil and Soft Rock","Portable G","Portable",1988
"Mukilteo","ACES High",62,"Very Dense Soil and Soft Rock","Portable D","Portable",1991
"Mukilteo","ACES High",62,"Very Dense Soil and Soft Rock","Portable A","Portable",1991
"Mukilteo","ACES High",62,"Very Dense Soil and Soft Rock","Portable C","Portable",1991
"Mukilteo","ACES High",62,"Very Dense Soil and Soft Rock","Portable B","Portable",1991
"Mukilteo","ACES High",62,"Very Dense Soil and Soft Rock","Portable H","Portable",2014
"Mukilteo","Challenger Elementary",61.92,"Very Dense Soil and Soft Rock","Portable 6","Portable",1993
"Mukilteo","Challenger Elementary",61.92,"Very Dense Soil and Soft Rock","Main Building","Permanent",1987
"Mukilteo","Challenger Elementary",61.92,"Very Dense Soil and Soft Rock","Portable 8,9","Permanent",2014
"Mukilteo","Challenger Elementary",61.92,"Very Dense Soil and Soft Rock","Portable 5","Portable",1993
"Mukilteo","Challenger Elementary",61.92,"Very Dense Soil and Soft Rock","Portable 3, 4","Portable",1987
"Mukilteo","Challenger Elementary",61.92,"Very Dense Soil and Soft Rock","Portable 1, 2","Portable",1987
"Mukilteo","Challenger Elementary",61.92,"Very Dense Soil and Soft Rock","Portable 9,10","Portable",2014
"Mukilteo","Challenger Elementary",61.92,"Very Dense Soil and Soft Rock","Portable 7","Portable",1998
"Mukilteo","Columbia Elementary",61.18,"Very Dense Soil and Soft Rock","Main Building","Permanent",1989
"Mukilteo","Discovery Elementary",61.22,"Very Dense Soil and Soft Rock","Portable 30","Portable",1988
"Mukilteo","Discovery Elementary",61.22,"Very Dense Soil and Soft Rock","North Portable 27","Portable",1988
"Mukilteo","Discovery Elementary",61.22,"Very Dense Soil and Soft Rock","North Portable 26","Portable",1988
"Mukilteo","Discovery Elementary",61.22,"Very Dense Soil and Soft Rock","Main Building","Permanent",1988
"Mukilteo","Discovery Elementary",61.22,"Very Dense Soil and Soft Rock","North Portable 25","Portable",1988
"Mukilteo","Discovery Elementary",61.22,"Very Dense Soil and Soft Rock","North Portable 24","Portable",1988
"Mukilteo","Discovery Elementary",61.22,"Very Dense Soil and Soft Rock","South Portable 28","Portable",1988
"Mukilteo","Discovery Elementary",61.22,"Very Dense Soil and Soft Rock","Portable 31","Portable",1988
"Mukilteo","Discovery Elementary",61.22,"Very Dense Soil and Soft Rock","South Portable 29","Portable",1988
"Mukilteo","Discovery Elementary",61.22,"Very Dense Soil and Soft Rock","South Portable 32 and 33","Portable",2012
"Mukilteo","Endeavour Elementary",58.75,"Very Dense Soil and Soft Rock","Portable 1","Portable",1998
"Mukilteo","Endeavour Elementary",58.75,"Very Dense Soil and Soft Rock","Main Building","Permanent",1993
"Mukilteo","Endeavour Elementary",58.75,"Very Dense Soil and Soft Rock","Covered Play","Permanent",1993
"Mukilteo","Endeavour Elementary",58.75,"Very Dense Soil and Soft Rock","Portable 5 and 6","Portable",2009
"Mukilteo","Endeavour Elementary",58.75,"Very Dense Soil and Soft Rock","Portable 2","Portable",1998
"Mukilteo","Endeavour Elementary",58.75,"Very Dense Soil and Soft Rock","Portable 3 and 4","Portable",2009
"Mukilteo","Explorer Middle",62.12,"Very Dense Soil and Soft Rock","Field House Building","Permanent",1973
"Mukilteo","Explorer Middle",62.12,"Very Dense Soil and Soft Rock","House 4 Building","Permanent",1973
"Mukilteo","Explorer Middle",62.12,"Very Dense Soil and Soft Rock","House 1 Building","Permanent",1973
"Mukilteo","Explorer Middle",62.12,"Very Dense Soil and Soft Rock","House 3 Building","Permanent",1973
"Mukilteo","Explorer Middle",62.12,"Very Dense Soil and Soft Rock","House 2 Building","Permanent",1973
"Mukilteo","Fairmount Elementary",61.35,"Very Dense Soil and Soft Rock","Portable 1","Portable",1988
"Mukilteo","Fairmount Elementary",61.35,"Very Dense Soil and Soft Rock","Covered Play","Permanent",1999
"Mukilteo","Fairmount Elementary",61.35,"Very Dense Soil and Soft Rock","Main Building","Permanent",1952
"Mukilteo","Fairmount Elementary",61.35,"Very Dense Soil and Soft Rock","1999 - Classroom Addition","Permanent",1999
"Mukilteo","Fairmount Elementary",61.35,"Very Dense Soil and Soft Rock","Portable 7 and 8 - purchased used","Portable",2006
"Mukilteo","Fairmount Elementary",61.35,"Very Dense Soil and Soft Rock","Portable 5 and 6","Portable",2008
"Mukilteo","Fairmount Elementary",61.35,"Very Dense Soil and Soft Rock","Portable 2","Portable",1988
"Mukilteo","Fairmount Elementary",61.35,"Very Dense Soil and Soft Rock","Portable 4","Portable",1988
"Mukilteo","Fairmount Elementary",61.35,"Very Dense Soil and Soft Rock","Portable 3","Portable",1988
"Mukilteo","Harbour Pointe Middle",61.44,"Very Dense Soil and Soft Rock","Storage Shed","Permanent",1996
"Mukilteo","Harbour Pointe Middle",61.44,"Very Dense Soil and Soft Rock","Main Building","Permanent",1993
"Mukilteo","Harbour Pointe Middle",61.44,"Very Dense Soil and Soft Rock","Portable Classroom","Portable",1997
"Mukilteo","Horizon Elementary",61.33,"Very Dense Soil and Soft Rock","Portable 3","Portable",1992
"Mukilteo","Horizon Elementary",61.33,"Very Dense Soil and Soft Rock","Portable 4","Portable",1992
"Mukilteo","Horizon Elementary",61.33,"Very Dense Soil and Soft Rock","Portable 2","Portable",1998
"Mukilteo","Horizon Elementary",61.33,"Very Dense Soil and Soft Rock","Portable 1","Portable",1998
"Mukilteo","Horizon Elementary",61.33,"Very Dense Soil and Soft Rock","Main Building","Permanent",1990
"Mukilteo","Horizon Elementary",61.33,"Very Dense Soil and Soft Rock","Portable 5","Portable",1996
"Mukilteo","Kamiak High",61.2,"Very Dense Soil and Soft Rock","Portable 3","Portable",1996
"Mukilteo","Kamiak High",61.2,"Very Dense Soil and Soft Rock","Performing Arts Center Building","Permanent",1993
"Mukilteo","Kamiak High",61.2,"Very Dense Soil and Soft Rock","East Campus Building","Permanent",2000
"Mukilteo","Kamiak High",61.2,"Very Dense Soil and Soft Rock","Main Building","Permanent",1993
"Mukilteo","Kamiak High",61.2,"Very Dense Soil and Soft Rock","Field House","Permanent",1993
"Mukilteo","Kamiak High",61.2,"Very Dense Soil and Soft Rock","Gym Building","Permanent",1993
"Mukilteo","Kamiak High",61.2,"Very Dense Soil and Soft Rock","Greenhouse","Permanent",1993
"Mukilteo","Kamiak High",61.2,"Very Dense Soil and Soft Rock","Portable 2","Portable",1996
"Mukilteo","Kamiak High",61.2,"Very Dense Soil and Soft Rock","Portable 16","Portable",1989
